State,County,FIPSCodes,Diabetes,LeisureInactivity,Obesity
Pennsylvania,Fayette,41059,13.3,33.4,36.9
Pennsylvania,Forest,41061,11.6,22.3,33
Pennsylvania,Franklin,41063,10.1,26.8,32.1
Pennsylvania,Fulton,41065,11.8,28.1,34.5
Pennsylvania,Greene,41067,10.3,30.7,32.1
Pennsylvania,Huntingdon,41069,10.6,27.7,31.5
Pennsylvania,Indiana,41071,10.3,27.4,33.3
Pennsylvania,Jefferson,42001,13.5,29.4,29.6
Pennsylvania,Juniata,42003,11.5,24.7,30.6
Pennsylvania,Lackawanna,42005,12.3,27,27.9
Pennsylvania,Lancaster,42007,10.1,20.6,28.5
Pennsylvania,Lawrence,42009,11.3,27.4,32.6
Pennsylvania,Lebanon,42011,10.1,22.7,31.8
Pennsylvania,Lehigh,42013,10.7,21.4,28.5
Pennsylvania,Luzerne,42015,11.7,30.2,30.1
Pennsylvania,Lycoming,42017,9.9,25.4,30.6
Pennsylvania,McKean,42019,10.3,27.1,32.3
Pennsylvania,Mercer,42021,12.1,26,32.1
Pennsylvania,Mifflin,42023,12.1,27.7,30.2
Pennsylvania,Monroe,42025,9.6,24.1,28
Pennsylvania,Montgomery,42027,7.9,19.2,23.6
Pennsylvania,Montour,42029,12.7,26.4,29.1
Pennsylvania,Northampton,42031,9.7,25.3,29.6
Pennsylvania,Northumberland,42033,11.8,29.3,34.6
Pennsylvania,Perry,42035,10.3,27,30.9
Pennsylvania,Philadelphia,42037,11.7,26.9,30
Pennsylvania,Pike,42039,10.4,21.6,29.4
Pennsylvania,Potter,42041,11.7,28,32.4
Pennsylvania,Schuylkill,42043,10.9,29.5,32.8
Pennsylvania,Snyder,42045,10.5,23.5,31.4
Pennsylvania,Somerset,42047,11.4,28.6,32.5
Pennsylvania,Sullivan,42049,13,31.1,32.8
Pennsylvania,Susquehanna,42051,12.6,23.3,34.2
Pennsylvania,Tioga,42053,11.1,25.5,32.8
Pennsylvania,Union,42055,10.7,25.3,28.4
Pennsylvania,Venango,42057,11.4,26.4,32.9
Pennsylvania,Warren,42059,12.4,22.7,32
Pennsylvania,Washington,42061,11.3,23,26.7
Pennsylvania,Wayne,42063,12,23.7,31.3
Pennsylvania,Westmoreland,42065,10.8,26,27.8
Pennsylvania,Wyoming,42067,10,23.5,33
Pennsylvania,York,42069,10.2,22.1,31.6
RhodeIsland,Bristol,42071,7.3,20.3,20.7
RhodeIsland,Kent,42073,9.3,23.2,26.9
RhodeIsland,Newport,42075,8.1,19.1,21.3
RhodeIsland,Providence,42077,9.4,26.4,27.8
RhodeIsland,Washington,42079,7.4,19.3,22.9
SouthCarolina,Abbeville,42081,13.4,30.2,34.6
SouthCarolina,Aiken,42083,11.6,25.7,31.2
SouthCarolina,Allendale,42085,16.8,34.4,39.5
SouthCarolina,Anderson,42087,12,29.9,33.5
SouthCarolina,Bamberg,42089,16.7,32.8,40.6
SouthCarolina,Barnwell,42091,13.6,29.9,38.5
SouthCarolina,Beaufort,42093,9.2,16.5,22
SouthCarolina,Berkeley,42095,12.8,25.7,36.5
SouthCarolina,Calhoun,42097,17.7,30,39.5
SouthCarolina,Charleston,42099,10.8,21.3,26.2
SouthCarolina,Cherokee,42101,12.6,33,33
SouthCarolina,Chester,42103,14,28.1,37.2
SouthCarolina,Chesterfield,42105,13.3,31.2,35.4
SouthCarolina,Clarendon,42107,15.9,29.1,38.2
SouthCarolina,Colleton,42109,16.6,31.8,38.2
SouthCarolina,Darlington,42111,15.4,32.8,34.1
SouthCarolina,Dillon,42113,14.6,36.7,39.8
SouthCarolina,Dorchester,42115,9.9,23,30.4
SouthCarolina,Edgefield,42117,12.8,26.7,33.8
SouthCarolina,Fairfield,42119,17.9,30.6,40.6
SouthCarolina,Florence,42121,13.7,28,36.9
SouthCarolina,Georgetown,42123,13.6,27.9,34.8
SouthCarolina,Greenville,42125,10.6,23.7,29.6
SouthCarolina,Greenwood,42127,10.7,26.3,32.4
SouthCarolina,Hampton,42129,17,32.6,43.4
SouthCarolina,Horry,42131,11.3,23,27.7
SouthCarolina,Jasper,42133,13.3,25.5,39.5
SouthCarolina,Kershaw,44001,11.9,28.5,30.9
SouthCarolina,Lancaster,44003,13.5,27.7,34.7
SouthCarolina,Laurens,44005,14.7,33.1,37.8
SouthCarolina,Lee,44007,14.9,31.6,41.4
SouthCarolina,Lexington,44009,10.8,24.4,30.3
SouthCarolina,McCormick,45001,14.4,30,32.2
SouthCarolina,Marion,45003,16.7,31.7,39.8
SouthCarolina,Marlboro,45005,14.2,32.4,39.8
SouthCarolina,Newberry,45007,13.8,27.6,34.6
SouthCarolina,Oconee,45009,12.9,23.8,31
SouthCarolina,Orangeburg,45011,16.2,28.5,41
SouthCarolina,Pickens,45013,10.8,22.3,29.6
SouthCarolina,Richland,45015,11.1,23.9,32.2
SouthCarolina,Saluda,45017,13.4,28.5,33.1
SouthCarolina,Spartanburg,45019,12.3,27.3,29.3
SouthCarolina,Sumter,45021,14.8,30.4,34.7
SouthCarolina,Union,45023,15.7,34.3,35.9
SouthCarolina,Williamsburg,45025,17.4,31.9,43
SouthCarolina,York,45027,9.5,21.9,28.2
SouthDakota,Aurora,45029,9.7,29.7,29.2
SouthDakota,Beadle,45031,8.9,25.7,31.2
SouthDakota,Bennett,45033,13.5,27.7,37.7
SouthDakota,BonHomme,45035,9.3,26.5,30
SouthDakota,Brookings,45037,5.8,20,26.3
SouthDakota,Brown,45039,8.1,25.2,29.5
SouthDakota,Brule,45041,9.2,30.8,36.2
SouthDakota,Buffalo,45043,17.4,33.4,43.5
SouthDakota,Butte,45045,7.7,28.3,28.1
SouthDakota,Campbell,45047,10.8,34.7,33.4
SouthDakota,CharlesMix,45049,11,25.7,32.2
SouthDakota,Clark,45051,8.8,28.8,32
SouthDakota,Clay,45053,7.1,23.5,30
SouthDakota,Codington,45055,8.3,22.5,30
SouthDakota,Corson,45057,16.3,31.1,39
SouthDakota,Custer,45059,10.4,23.6,25.1
SouthDakota,Davison,45061,8.8,25,33
SouthDakota,Day,45063,10.6,28.6,34.4
SouthDakota,Deuel,45065,8.7,29.7,33.8
SouthDakota,Dewey,45067,16.4,32.1,40.2
SouthDakota,Douglas,45069,10.1,30.1,27.5
SouthDakota,Edmunds,45071,8.6,26.7,31.8
SouthDakota,FallRiver,45073,11.9,24.8,33.7
SouthDakota,Faulk,45075,10,30.1,28.6
SouthDakota,Grant,45077,9.6,32.7,34.1
SouthDakota,Gregory,45079,10.5,27.2,31.9
SouthDakota,Haakon,45081,9.3,26.8,32
SouthDakota,Hamlin,45083,9,25.8,29.8
SouthDakota,Hand,45085,9.7,31.5,28.7
SouthDakota,Hanson,45087,8.2,24.4,26.9
SouthDakota,Harding,45089,8.8,28.6,30.8
SouthDakota,Hughes,45091,8.9,21.1,28.4
SouthDakota,Hutchinson,46003,9.6,29.2,30.9
SouthDakota,Hyde,46005,10.3,31.9,32
SouthDakota,Jackson,46007,11.4,31.2,32.6
SouthDakota,Jerauld,46009,9.4,32.8,27.8
SouthDakota,Jones,46011,9.8,30.4,30.5
SouthDakota,Kingsbury,46013,8.9,29.6,32.1
SouthDakota,Lake,46015,8.7,25.8,28
SouthDakota,Lawrence,46017,7.4,23.4,24.5
SouthDakota,Lincoln,46019,6,21.6,27.6
SouthDakota,Lyman,46021,11,28.8,34.7
SouthDakota,McCook,46023,9.3,28.7,27.8
SouthDakota,McPherson,46025,10.3,27.2,26.8
SouthDakota,Marshall,46027,9.4,31.9,29.6
SouthDakota,Meade,46029,8.2,25.7,28
SouthDakota,Mellette,46031,13,30.2,34.4
SouthDakota,Miner,46033,9.6,28.2,32.1
SouthDakota,Minnehaha,46035,8.1,22.7,27.4
SouthDakota,Moody,46037,9.6,25.4,33.7
SouthDakota,Pennington,46039,8.3,22.5,27.6
SouthDakota,Perkins,46041,9.7,34.9,32.2
SouthDakota,Potter,46043,10.5,29.3,29.3
SouthDakota,Roberts,46045,12.4,26.6,34.9
SouthDakota,Sanborn,46047,9.8,29.3,34
SouthDakota,Shannon,46049,17,27.5,42.5
SouthDakota,Spink,46051,9.6,27,32.2
SouthDakota,Stanley,46053,10.3,30.8,32.5
SouthDakota,Sully,46055,8.9,28.2,31.8
SouthDakota,Todd,46057,16.3,28,40.3
SouthDakota,Tripp,46059,12,30.3,32.9
SouthDakota,Turner,46061,8.9,30.4,31.4
SouthDakota,Union,46063,8.4,26.2,29.1
SouthDakota,Walworth,46065,10.5,29.1,30.7
SouthDakota,Yankton,46067,8,19.8,28.8
SouthDakota,Ziebach,46069,14.9,29.2,44.4
Tennessee,Anderson,46071,12.6,31.8,32.6
Tennessee,Bedford,46073,11.6,37,35.1
Tennessee,Benton,46075,14.8,34.7,33.3
Tennessee,Bledsoe,46077,12.3,35.7,33.8
Tennessee,Blount,46079,11.6,32.4,33.4
Tennessee,Bradley,46081,14.4,33.9,31.8
Tennessee,Campbell,46083,12.5,32.7,32.8
Tennessee,Cannon,46085,11.8,34,30.7
Tennessee,Carroll,46087,13.8,34.5,31.9
Tennessee,Carter,46089,15,31.9,28.7
Tennessee,Cheatham,46091,10.7,33.8,30.1
Tennessee,Chester,46093,13.1,25.9,31.7
Tennessee,Claiborne,46095,14.9,31.2,34.5
Tennessee,Clay,46097,13.2,32,31.6
Tennessee,Cocke,46099,13.8,35.5,31.4
Tennessee,Coffee,46101,13.6,34.8,35.6
Tennessee,Crockett,46103,13.5,33.9,35.8
Tennessee,Cumberland,46105,15.2,29.3,26.5
Tennessee,Davidson,46107,10.5,25.7,30.8
Tennessee,Decatur,46109,14.6,36,34.6
Tennessee,DeKalb,46111,13.1,38.9,32
Tennessee,Dickson,46113,13.1,34.8,34.9
Tennessee,Dyer,46115,12.3,36.6,33.3
Tennessee,Fayette,46117,14.3,32.7,35.1
Tennessee,Fentress,46119,13.2,39.1,37.5
Tennessee,Franklin,46121,10.6,34.4,30.4
Tennessee,Gibson,46123,12.1,33.2,34
Tennessee,Giles,46125,11.7,28.1,35.1
Tennessee,Grainger,46127,11.3,38.7,31.4
Tennessee,Greene,46129,13.8,36.1,31.6
Tennessee,Grundy,46135,13.7,38.4,27.9
Tennessee,Hamblen,46137,13.6,33.3,29.8
Tennessee,Hamilton,47001,11.6,28.7,29.1
Tennessee,Hancock,47003,13.7,39.4,29.8
Tennessee,Hardeman,47005,13.6,37.3,36
Tennessee,Hardin,47007,13.8,35.3,34
Tennessee,Hawkins,47009,13.4,34.6,34.5
Tennessee,Haywood,47011,15.6,31.9,41
Tennessee,Henderson,47013,13.1,35.9,35.1
Tennessee,Henry,47015,15,38.5,36.5
Tennessee,Hickman,47017,12.5,36.8,34.4
Tennessee,Houston,47019,13.4,33.7,33.9
Tennessee,Humphreys,47021,14.6,30.5,34.6
Tennessee,Jackson,47023,11.8,38.7,30.6
Tennessee,Jefferson,47025,11.3,32.5,27.9
Tennessee,Johnson,47027,14.6,33.6,31.3
Tennessee,Knox,47029,11,27.7,28.7
Tennessee,Lake,47031,11.3,32.7,35.4
Tennessee,Lauderdale,47033,14,35.8,39
Tennessee,Lawrence,47035,12.8,32.3,31.3
Tennessee,Lewis,47037,12.5,31.6,31.3
Tennessee,Lincoln,47039,11.5,34,30.8
Tennessee,Loudon,47041,14.2,30.3,28
Tennessee,McMinn,47043,12.7,35.7,33.8
Tennessee,McNairy,47045,14.2,33.7,35.9
Tennessee,Macon,47047,11.6,31,32.4
Tennessee,Madison,47049,13.4,29.5,37.3
Tennessee,Marion,47051,13,36.1,28.3
Tennessee,Marshall,47053,13,34.6,29.9
Tennessee,Maury,47055,11.5,33.9,35.1
Tennessee,Meigs,47057,13.2,30.6,30.3
Tennessee,Monroe,47059,14,34.6,34.9
Tennessee,Montgomery,47061,9.7,28.2,30.5
Tennessee,Moore,47063,12.4,33.8,33.5
Tennessee,Morgan,47065,11.4,34.7,31
Tennessee,Obion,47067,13.6,35.4,32.9
Tennessee,Overton,47069,13.4,32.6,31.6
Tennessee,Perry,47071,13.9,33.7,30
Tennessee,Pickett,47073,14.2,33.9,32
Tennessee,Polk,47075,13.3,37.1,32.5
Tennessee,Putnam,47077,12.5,32.4,34.9
Tennessee,Rhea,47079,13.6,35.7,36.5
Tennessee,Roane,47081,12.8,37.3,34
Tennessee,Robertson,47083,11.4,31.8,33.9
Tennessee,Rutherford,47085,9.6,25.4,31.7
Tennessee,Scott,47087,12.2,39.9,29.6
Tennessee,Sequatchie,47089,12.3,32.3,34
Tennessee,Sevier,47091,11.2,31.8,30.2
Tennessee,Shelby,47093,12.2,27.9,35
Tennessee,Smith,47095,11.4,32.1,33.2
Tennessee,Stewart,47097,14.5,35.4,29
Tennessee,Sullivan,47099,14.5,35,33.1
Tennessee,Sumner,47101,11.2,24.8,29.7
Tennessee,Tipton,47103,12.3,33.8,32.9
Tennessee,Trousdale,47105,12.2,37.3,33.8
Tennessee,Unicoi,47107,13,37,30.4
Tennessee,Union,47109,13.1,36.4,33
Tennessee,VanBuren,47111,12.7,32.5,31.6
Tennessee,Warren,47113,13.3,30.7,32.2
Tennessee,Washington,47115,11.3,29.9,30.9
Tennessee,Wayne,47117,11.5,34.3,33.7
Tennessee,Weakley,47119,13.3,33.7,30.4
Tennessee,White,47121,12.6,33.2,31.1
Tennessee,Williamson,47123,9.8,23.2,27
Tennessee,Wilson,47125,11.6,28.5,31.7
Texas,Anderson,47127,11.8,28.9,35.6
Texas,Andrews,47129,9.9,26.6,29.5
Texas,Angelina,47131,11.5,28.6,29.7
Texas,Aransas,47133,12,28,28.2
Texas,Archer,47135,12.8,27.1,29.6
Texas,Armstrong,47137,11.2,26.6,27.5
Texas,Atascosa,47139,10.2,25.5,28.8
Texas,Austin,47141,10.3,26.6,27.8
Texas,Bailey,47143,9.8,27,28.8
Texas,Bandera,47145,13.6,28.5,28.7
Texas,Bastrop,47147,10.3,28.8,31
Texas,Baylor,47149,11.8,24.6,27.5
Texas,Bee,47151,9.5,23.2,30.4
Texas,Bell,47153,8.5,22.7,29.6
Texas,Bexar,47155,9.5,20.7,30.1
Texas,Blanco,47157,11.4,23.6,30.1
Texas,Borden,47159,11.9,26.2,29.3
Texas,Bosque,47161,10.9,28.3,29.3
Texas,Bowie,47163,11.5,30.1,34.4
Texas,Brazoria,47165,9.4,24.1,30
Texas,Brazos,47167,7.1,20.8,27.6
Texas,Brewster,47169,9,23.5,26.9
Texas,Briscoe,47171,12.1,27.2,29.1
Texas,Brooks,47173,11,28,29.1
Texas,Brown,47175,10.2,28.7,31.1
Texas,Burleson,47177,11.9,30.8,29.9
Texas,Burnet,47179,10.7,28.3,28.7
Texas,Caldwell,47181,9.7,25.2,30.8
Texas,Calhoun,47183,11,24.9,29.5
Texas,Callahan,47185,10.8,27.8,29
Texas,Cameron,47187,8.9,22.2,27.7
Texas,Camp,47189,12.3,28.2,32.6
Texas,Carson,48001,10.9,29.5,28.9
Texas,Cass,48003,12.3,29.4,28.8
Texas,Castro,48005,10.3,26.2,30.1
Texas,Chambers,48007,10,27.8,31.4
Texas,Cherokee,48009,12.4,31.3,31.9
Texas,Childress,48011,10,28.3,29.6
Texas,Clay,48013,12.5,33.1,29.6
Texas,Cochran,48015,11.3,29.1,29.8
Texas,Coke,48017,12.8,31.3,31.2
Texas,Coleman,48019,12.1,29.2,28.7
Texas,Collin,48021,8.4,19,25.7
Texas,Collingsworth,48023,11.1,27.9,30.9
Texas,Colorado,48025,11.7,28.7,30.1
Texas,Comal,48027,9.8,24.9,29.1
Texas,Comanche,48029,10.7,29.3,29.2
Texas,Concho,48031,9.4,27.4,31.1
Texas,Cooke,48033,10.6,25.6,30.8
Texas,Coryell,48035,8.3,24.6,31.3
Texas,Cottle,48037,12.7,28.9,29.5
Texas,Crane,48039,9.9,25,29.2
Texas,Crockett,48041,10.6,27.3,30
Texas,Crosby,48043,10.7,29,29
Texas,Culberson,48045,10.7,25.9,29
Texas,Dallam,48047,9.1,26.4,30.8
Texas,Dallas,48049,9.3,23.9,29.2
Texas,Dawson,48051,10,26.4,30.9
Texas,DeafSmith,48053,9.5,27.2,32.1
Texas,Delta,48055,12.1,31.6,29.3
Texas,Denton,48057,8.3,20.8,26.6
Texas,DeWitt,48059,11.3,29.3,29.2
Texas,Dickens,48061,11.1,28.9,28.6
Texas,Dimmit,48063,10.9,26.4,30.5
Texas,Donley,48065,11.8,26.9,30.2
Texas,Duval,48067,10,27.3,29.9
Texas,Eastland,48069,12.5,31.3,31.7
Texas,Ector,48071,10,29.5,31.5
Texas,Edwards,48073,11.8,29,29.1
Texas,Ellis,48075,10.3,22.4,28
Texas,ElPaso,48077,9,22.9,25.4
Texas,Erath,48079,9.4,23.5,29.5
Texas,Falls,48081,12.4,28.5,31.6
Texas,Fannin,48083,10.9,27.5,32.3
Texas,Fayette,48085,11.6,31.7,28.7
Texas,Fisher,48087,12.3,30.1,30.1
Texas,Floyd,48089,11.9,29.1,29.1
Texas,Foard,48091,12.6,28.1,28.5
Texas,FortBend,48093,8,22,25
Texas,Franklin,48095,10.9,27.3,28.9
Texas,Freestone,48097,11.5,26.2,30.8
Texas,Frio,48099,9.1,25.4,30.4
Texas,Gaines,48101,9.4,23.3,31.5
Texas,Galveston,48103,10.7,27.2,28.9
Texas,Garza,48105,9,26.4,31
Texas,Gillespie,48107,12.1,29.3,31.4
Texas,Glasscock,48109,10.1,25.8,29.1
Texas,Goliad,48111,12.1,29.4,30
Texas,Gonzales,48113,11.8,28.9,32.8
Texas,Gray,48115,11.6,31.2,27.7
Texas,Grayson,48117,10.4,27,28.1
Texas,Gregg,48119,11.6,28.3,33.7
Texas,Grimes,48121,11.5,28.2,34.8
Texas,Guadalupe,48123,9.1,21.3,31.5
Texas,Hale,48125,10.4,30.2,29
Texas,Hall,48127,12.2,27.6,29.7
Texas,Hamilton,48129,12.9,30.9,31.8
Texas,Hansford,48131,10.5,26.4,28.7
Texas,Hardeman,48133,11.8,28.4,30.2
Texas,Hardin,48135,11.4,34,33.9
Texas,Harris,48137,8.2,21.3,28.2
Texas,Harrison,48139,11.1,30.4,31.5
Texas,Hartley,48141,10.2,26.2,30.4
Texas,Haskell,48143,11.7,27.6,29.5
Texas,Hays,48145,7.5,21.2,27.3
Texas,Hemphill,48147,9.7,27.7,30.8
Texas,Henderson,48149,10.1,30,27.3
Texas,Hidalgo,48151,10.6,22.1,34
Texas,Hill,48153,10.1,25.5,33.2
Texas,Hockley,48155,8.9,27.6,28.7
Texas,Hood,48157,10.9,24.9,26
Texas,Hopkins,48159,10.5,28,30.5
Texas,Houston,48161,12.8,32.4,31.6
Texas,Howard,48163,11.2,28.1,31.2
Texas,Hudspeth,48165,11,26.8,28.8
Texas,Hunt,48167,10.5,28.8,30.2
Texas,Hutchinson,48169,10.4,28.8,33.2
Texas,Irion,48171,11.3,28.2,29
Texas,Jack,48173,10.2,25.5,28.9
Texas,Jackson,48175,11.3,24.2,31.3
Texas,Jasper,48177,12.6,31.1,31
Texas,JeffDavis,48179,12.8,23.2,25.9
Texas,Jefferson,48181,13.2,28.7,35
Texas,Jimhogg,48183,10.4,27.3,29.5
Texas,Jimwells,48185,9.4,26,30
Texas,Johnson,48187,12.2,26.5,32.7
Texas,Jones,48189,9.7,29.4,30.3
Texas,Karnes,48191,9.4,26,27.9
Texas,Kaufman,48193,10.1,30.1,33.2
Texas,Kendall,48195,10.4,20.5,26.1
Texas,Kenedy,48197,10.3,27.1,29.6
Texas,Kent,48199,12.7,28.8,29.9
Texas,Kerr,48201,12.5,25.7,26.4
Texas,Kimble,48203,12,26.3,28.7
Texas,King,48205,10.6,27.7,28.5
Texas,Kinney,48207,11.6,28.6,29.5
Texas,Kleberg,48209,8.7,27.3,31.3
Texas,Knox,48211,11.5,26.6,28.5
Texas,Lamar,48213,12.9,32.1,30.8
Texas,Lamb,48215,9.9,27.4,29.5
Texas,Lampasas,48217,10.7,27.8,28.9
Texas,Lasalle,48219,9,24.8,29.9
Texas,Lavaca,48221,12.2,27.2,31.8
Texas,Lee,48223,11.7,29.4,31.8
Texas,Leon,48225,13.3,30.8,29.7
Texas,Liberty,48227,10.6,26.4,32
Texas,Limestone,48229,12.2,29.5,31.8
Texas,Lipscomb,48231,10.4,26.1,30.8
Texas,Liveoak,48233,11.8,30.9,29.9
Texas,Llano,48235,13.6,28.6,26.3
Texas,Loving,48237,10.9,25.4,30.1
Texas,Lubbock,48239,8.8,24.5,27.7
Texas,Lynn,48241,11.1,29.1,29.6
Texas,McCulloch,48243,11.3,28.7,30.2
Texas,McLennan,48245,10,26.1,28.6
Texas,McMullen,48247,13.2,29.6,30.6
Texas,Madison,48249,10.2,27.3,30.6
Texas,Marion,48251,13.6,32.8,33.5
Texas,Martin,48253,10,26.6,30.3
Texas,Mason,48255,12.2,28.2,27.8
Texas,Matagorda,48257,11.3,26.1,31.4
Texas,Maverick,48259,9.1,28.9,30.4
Texas,Medina,48261,10.1,25.3,28.8
Texas,Menard,48263,12.4,27.9,29
Texas,Midland,48265,8.6,26.8,28.4
Texas,Milam,48267,11.8,27.3,32.1
Texas,Mills,48269,12.7,26.3,29.3
Texas,Mitchell,48271,9.5,25.1,28
Texas,Montague,48273,10.6,26.1,27
Texas,Montgomery,48275,8.9,19.6,27.9
Texas,Moore,48277,9.5,27.3,30.2
Texas,Morris,48279,12.3,31.9,33.5
Texas,Motley,48281,13.2,28.7,27.9
Texas,Nacogdoches,48283,10.3,26.2,30.1
Texas,Navarro,48285,11.7,29.7,34.2
Texas,Newton,48287,12.9,29.6,30.8
Texas,Nolan,48289,11.1,29.7,30.2
Texas,Nueces,48291,9.8,24,30.6
Texas,Ochiltree,48293,8.7,26,31.4
Texas,Oldham,48295,10.6,26,30.8
Texas,Orange,48297,10.6,30.3,32.2
Texas,Palopinto,48299,12.3,27.9,28.9
Texas,Panola,48301,11.6,29.7,32
Texas,Parker,48303,11.3,27.6,33.7
Texas,Parmer,48305,9.2,26,31.3
Texas,Pecos,48307,10,27.5,29.8
Texas,Polk,48309,12.2,30.3,33.6
Texas,Potter,48311,9.8,31.2,32.9
Texas,Presidio,48313,9.9,28.6,24.5
Texas,Rains,48315,11.6,27.3,28.8
Texas,Randall,48317,9.2,21.1,25.6
Texas,Reagan,48319,9.9,27.3,30.2
Texas,Real,48321,12.3,28.1,28.3
Texas,RedRiver,48323,13.4,31.9,31.5
Texas,Reeves,48325,8.9,27.7,30.2
Texas,Refugio,48327,11.5,29.3,29.6
Texas,Roberts,48329,11.1,27.3,28.7
Texas,Robertson,48331,12.1,27.1,32.2
Texas,Rockwall,48333,8.8,28.3,25.8
Texas,Runnels,48335,10.9,27.3,29.5
Texas,Rusk,48337,11.7,27.4,37
Texas,Sabine,48339,14,29.3,31.3
Texas,SanAugustine,48341,14.1,28.3,30.3
Texas,SanJacinto,48343,12.4,31.5,30.4
Texas,SanPatricio,48345,10.9,25.4,28.8
Texas,SanSaba,48347,10.9,28.4,29.9
Texas,Schleicher,48349,10,26.5,30.2
Texas,Scurry,48351,9.2,33.3,28.8
Texas,Shackelford,48353,11,28,33
Texas,Shelby,48355,12,28.2,32.8
Texas,Sherman,48357,10.2,28.3,30
Texas,Smith,48359,10.7,26.2,27.3
Texas,Somervell,48361,10.3,27.2,28.4
Texas,Starr,48363,9.3,23.9,30.7
Texas,Stephens,48365,11.2,25.7,30.1
Texas,Sterling,48367,10.5,27,30.5
Texas,Stonewall,48369,12.8,28.7,29
Texas,Sutton,48371,10.8,25,29.7
Texas,Swisher,48373,10.8,30.3,28.5
Texas,Tarrant,48375,10,24.2,28.6
Texas,Taylor,48377,10.3,25.3,28.2
Texas,Terrell,48379,10.2,29.6,28.4
Texas,Terry,48381,11.7,27.5,33.8
Texas,Throckmorton,48383,11.9,28.3,28.8
Texas,Titus,48385,9,24.9,29.5
Texas,TomGreen,48387,9.6,28.4,27.7
Texas,Travis,48389,6.2,16.1,21.4
Texas,Trinity,48391,13.1,30.9,32.4
Texas,Tyler,48393,11.7,30.1,30.8
Texas,Upshur,48395,13.1,32.8,33.3
Texas,Upton,48397,10.7,27.7,30.6
Texas,Uvalde,48399,10.4,28.2,29.6
Texas,ValVerde,48401,9.7,25.8,28
Texas,VanZandt,48403,12.3,35.9,34
Texas,Victoria,48405,11.6,24.8,33.2
Texas,Walker,48407,9.5,27,30.4
Texas,Waller,48409,10.1,26.2,30.8
Texas,Ward,48411,9.9,27.4,30.1
Texas,Washington,48413,10.8,26.1,28.4
Texas,Webb,48415,9.4,27,31.2
Texas,Wharton,48417,10.9,29.7,31.3
Texas,Wheeler,48419,11.4,28.9,28.9
Texas,Wichita,48421,11.2,28.9,32.1
Texas,Wilbarger,48423,11,27.7,28.7
Texas,Willacy,48425,8.8,27.4,29.5
Texas,Williamson,48427,8.6,18.3,27.8
Texas,Wilson,48429,9.2,27.1,28.2
Texas,Winkler,48431,9.6,24.6,31.3
Texas,Wise,48433,9.1,26.3,29.8
Texas,Wood,48435,12.6,28.4,30.4
Texas,Yoakum,48437,9.3,28.1,29.9
Texas,Young,48439,11.3,29.2,27.2
Texas,Zapata,48441,8.3,27.9,31.2
Texas,Zavala,48443,9.4,27.9,28.4
Utah,Beaver,48445,8.1,23.1,29.2
Utah,BoxElder,48447,8.7,18.3,31.1
Utah,Cache,48449,6.5,15.2,22.4
Utah,Carbon,48451,9.3,23,27.7
Utah,Daggett,48453,9.1,19,26.1
Utah,Davis,48455,6.9,15.2,24.9
Utah,Duchesne,48457,8.3,23.1,26.9
Utah,Emery,48459,7.7,23.2,26.1
Utah,Garfield,48461,8.8,23.1,27.9
Utah,Grand,48463,7.5,15.5,20.4
Utah,Iron,48465,7.2,19.4,24.6
Utah,Juab,48467,7.6,21,30.6
Utah,Kane,48469,10.4,24.2,22.6
Utah,Millard,48471,9.4,23.8,28.4
Utah,Morgan,48473,7.6,19.8,22.4
Utah,Piute,48475,10.5,23.1,24.7
Utah,Rich,48477,8.7,19.1,26.8
Utah,SaltLake,48479,6.9,16.4,24.8
Utah,SanJuan,48481,10.2,27.1,25.1
Utah,Sanpete,48483,8,22,24.2
Utah,Sevier,48485,10.4,22.7,30.2
Utah,Summit,48487,4,11,14.6
Utah,Tooele,48489,9,20,29.2
Utah,Uintah,48491,8.2,23.5,28.5
Utah,Utah,48493,5.7,14.4,23.8
Utah,Wasatch,48495,6.2,14.3,22.8
Utah,Washington,48497,7.2,17.7,22.6
Utah,Wayne,48499,9.1,21.1,22.5
Utah,Weber,48501,8.3,18,28.1
Vermont,Addison,48503,7.1,17.8,22.8
Vermont,Bennington,48505,8.8,19.7,24.3
Vermont,Caledonia,48507,8.4,21,27.9
Vermont,Chittenden,49001,6,13.9,21
Vermont,Essex,49003,10.2,24.8,27.4
Vermont,Franklin,49005,8.4,24.4,29
Vermont,GrandIsle,49007,7.6,17.5,26.8
Vermont,Lamoille,49009,7.3,17.9,25.8
Vermont,Orange,49011,8,20.2,27.5
Vermont,Orleans,49013,8.5,24.3,29.9
Vermont,Rutland,49015,9,21.1,28.5
Vermont,Washington,49017,7.6,17.3,22.5
Vermont,Windham,49019,7.5,17.3,22.5
Vermont,Windsor,49021,8,18.7,22.7
Virginia,Accomack,49023,12.9,30.6,35
Virginia,Albemarle,49025,10.3,19.5,25.6
Virginia,Alleghany,49027,10.1,24.2,26.4
Virginia,Amelia,49029,11.8,29.2,34.3
Virginia,Amherst,49031,14.8,28.6,30.3
Virginia,Appomattox,49033,11,26.6,31.1
Virginia,Arlington,49035,5.3,13.9,17.5
Virginia,Augusta,49037,9.8,23.8,28.3
Virginia,Bath,49039,11.6,27.5,29.6
Virginia,Bedford,49041,10.3,27.2,26.9
Virginia,Bland,49043,11.6,25.8,30.9
Virginia,Botetourt,49045,11.8,22.4,27.4
Virginia,Brunswick,49047,12.7,29.3,33.6
